30000,128,487.00,44087,72.38
30000,128,486.81,44126,75.10
30000,128,478.35,43431,75.00
30000,128,479.06,43317,75.58
30000,128,477.09,43160,75.17
30000,128,493.54,44918,74.45
30000,128,484.45,43701,73.09
30000,128,490.96,44432,73.33
30000,256,546.25,48769,58.03
30000,256,543.39,48844,60.20
30000,256,545.75,48549,57.72
30000,256,557.99,49686,58.67
30000,256,537.75,48204,58.37
30000,256,551.00,49257,58.02
30000,256,554.36,49707,59.78
30000,256,551.42,49547,60.25
30000,256,555.27,49594,57.35
30000,256,544.86,48432,58.23
30000,512,701.83,60388,47.17
30000,512,696.24,59989,47.53
30000,512,737.48,63285,46.73
30000,512,690.85,59685,47.97
30000,512,692.54,59886,48.00
30000,512,697.26,60163,47.65
30000,512,712.76,61258,47.05
30000,512,694.83,59787,46.90
30000,512,699.81,60222,46.67
30000,512,706.58,60962,48.03
30000,1024,964.53,81827,42.53
30000,1024,996.92,84600,43.15
30000,1024,941.91,79908,42.32
30000,1024,978.07,83062,43.58
30000,1024,974.07,82666,43.20
30000,1024,977.59,83007,43.50
30000,1024,977.52,82980,43.33
30000,1024,1030.00,87587,43.43
30000,1024,1040.00,88323,43.63
30000,1024,1020.00,86508,44.15
40000,64,405.91,40025,99.92
40000,64,375.98,37712,98.62
40000,64,364.41,36985,100.03
40000,64,388.03,39030,99.68
40000,64,408.27,40730,99.05
40000,64,405.09,40699,99.02
40000,64,402.84,40657,98.72
40000,64,404.72,40423,98.78
40000,64,402.36,39758,99.67
40000,64,378.04,38031,99.52
40000,128,578.50,52761,86.92
40000,128,591.39,53768,86.40
40000,128,632.94,57176,88.87
40000,128,582.56,53159,85.15
40000,128,570.10,52300,84.78
40000,128,587.03,53762,85.97
40000,128,579.06,52795,86.92
40000,128,571.39,52368,86.52
40000,128,584.89,53403,86.25
40000,128,576.71,52971,85.22
40000,256,667.08,60359,71.37
40000,256,666.80,60437,70.78
40000,256,724.74,64607,71.82
40000,256,679.74,60821,71.75
40000,256,672.63,60171,71.27
40000,256,668.27,60134,70.87
40000,256,680.21,61078,70.88
40000,256,685.02,61503,71.45
40000,256,675.18,60710,71.65
40000,256,665.13,60140,71.40
40000,512,904.23,78093,59.75
40000,512,894.55,77332,59.98
40000,512,900.84,77976,60.72
40000,512,915.58,79098,60.20
40000,512,878.86,76324,61.37
40000,512,906.36,78560,60.73
40000,512,915.06,79152,60.25
40000,512,903.15,77942,59.27
40000,512,896.73,77463,59.70
40000,512,897.00,77547,59.25
40000,1024,1320.00,112223,54.75
40000,1024,1340.00,113449,55.62
40000,1024,1290.00,109208,55.10
40000,1024,1280.00,108986,54.07
40000,1024,1240.00,105102,53.18
40000,1024,1240.00,105370,53.13
40000,1024,1240.00,104964,53.72
40000,1024,1230.00,104470,53.75
40000,1024,1320.00,111548,53.41
40000,1024,1290.00,109397,55.31
50000,64,371.49,38291,100.12
50000,64,362.77,37883,100.08
50000,64,373.45,37967,100.13
50000,64,360.89,37055,100.17
50000,64,375.68,38310,100.18
50000,64,372.97,38526,100.08
50000,64,378.94,38990,100.12
50000,64,353.92,37189,100.05
50000,64,367.89,37790,100.08
50000,64,361.80,36914,99.65
50000,128,627.84,57864,96.43
50000,128,608.89,56426,94.28
50000,128,622.07,57850,95.65
50000,128,644.81,59455,96.92
50000,128,653.88,60135,96.13
50000,128,633.29,59197,95.35
50000,128,645.02,59388,97.07
50000,128,633.10,58755,96.25
50000,128,641.26,59258,96.80
50000,128,635.51,59044,95.30
50000,256,825.16,74275,80.60
50000,256,837.36,75190,80.65
50000,256,829.02,74652,81.45
50000,256,850.15,76096,82.38
50000,256,794.05,71430,82.20
50000,256,781.12,70748,82.10
50000,256,816.51,73769,80.27
50000,256,871.41,78174,81.20
50000,256,815.01,73759,81.10
50000,256,838.29,75279,80.58
50000,512,1070.00,92925,71.47
50000,512,1100.00,94861,71.10
50000,512,1110.00,95719,71.14
50000,512,1060.00,91834,70.52
50000,512,1120.00,97229,71.40
50000,512,1070.00,92977,70.70
50000,512,1060.00,91641,70.47
50000,512,1090.00,94094,71.50
50000,512,1070.00,93101,71.75
50000,512,1110.00,95842,71.07
50000,1024,1610.00,136811,64.82
50000,1024,1600.00,136157,65.75
50000,1024,1650.00,139806,64.62
50000,1024,1560.00,132341,65.87
50000,1024,1480.00,125905,63.19
50000,1024,1550.00,131874,65.23
50000,1024,1580.00,134129,65.45
50000,1024,1570.00,132986,65.75
50000,1024,1540.00,130773,64.96
50000,1024,1590.00,134848,66.50
60000,64,367.14,38168,100.22
60000,64,375.21,39096,100.18
60000,64,366.16,37784,100.20
60000,64,344.72,35886,100.20
60000,64,358.77,37174,100.18
60000,64,361.23,37652,100.22
60000,64,363.63,38619,100.18
60000,64,359.44,37893,100.20
60000,64,372.24,39206,100.18
60000,64,358.43,37869,100.20
60000,128,609.09,58265,99.75
60000,128,601.15,56340,99.93
60000,128,595.70,56357,99.80
60000,128,597.36,57424,99.50
60000,128,591.68,55845,99.48
60000,128,608.72,58035,99.45
60000,128,569.81,53812,99.40
60000,128,549.23,53795,99.32
60000,128,591.11,55847,99.50
60000,128,605.79,57325,98.98
60000,256,878.07,79393,89.45
60000,256,892.29,80729,89.00
60000,256,895.94,81762,89.27
60000,256,911.68,82147,88.90
60000,256,915.54,82437,89.95
60000,256,892.79,80742,91.97
60000,256,892.22,81186,90.95
60000,256,904.49,82082,88.77
60000,256,980.29,87799,90.62
60000,256,927.06,83480,89.47
60000,512,1350.00,116922,81.10
60000,512,1310.00,113043,81.35
60000,512,1270.00,109342,82.22
60000,512,1230.00,106558,81.03
60000,512,1310.00,112838,81.87
60000,512,1350.00,116413,80.65
60000,512,1320.00,113936,80.92
60000,512,1310.00,113432,81.25
60000,512,1260.00,109771,80.47
60000,512,1300.00,112315,80.80
60000,1024,1890.00,160420,76.32
60000,1024,1930.00,164065,76.68
60000,1024,2110.00,179078,76.17
60000,1024,1940.00,165053,76.55
60000,1024,2140.00,181144,76.43
60000,1024,2150.00,182672,77.29
60000,1024,1980.00,168188,76.60
60000,1024,1920.00,162783,77.43
60000,1024,1870.00,159149,76.65
60000,1024,1820.00,154785,75.07
70000,64,347.55,37301,100.20
70000,64,369.82,39039,100.20
70000,64,368.34,38962,100.20
70000,64,349.60,37054,100.22
70000,64,358.22,37150,100.20
70000,64,348.40,36688,100.22
70000,64,349.25,37298,100.20
70000,64,369.34,38842,100.15
70000,64,347.50,37130,100.20
70000,64,369.33,38676,100.17
70000,128,585.29,56205,99.98
70000,128,531.39,52196,100.20
70000,128,561.50,54815,100.18
70000,128,566.30,55018,100.15
70000,128,569.88,55241,100.22
70000,128,539.81,53060,100.20
70000,128,561.40,54952,100.17
70000,128,555.61,54172,100.20
70000,128,554.60,54332,100.22
70000,128,541.16,52868,100.20
70000,256,935.28,85897,99.08
70000,256,984.06,90471,98.88
70000,256,972.68,89560,98.48
70000,256,985.91,90552,98.53
70000,256,977.75,89535,98.53
70000,256,908.01,83802,98.63
70000,256,934.71,86314,99.25
70000,256,945.84,87582,98.92
70000,256,975.51,89456,99.37
70000,256,972.05,89519,99.18
70000,512,1540.00,132662,90.15
70000,512,1550.00,133629,90.23
70000,512,1520.00,131316,91.65
70000,512,1440.00,124801,91.23
70000,512,1490.00,128933,92.15
70000,512,1490.00,129056,91.03
70000,512,1570.00,135304,90.40
70000,512,1580.00,135739,89.92
70000,512,1550.00,134053,90.52
70000,512,1570.00,135498,88.65
70000,1024,2300.00,195100,85.63
70000,1024,2470.00,209311,87.53
70000,1024,2640.00,223769,87.45
70000,1024,2770.00,234575,85.73
70000,1024,2520.00,213228,85.27
70000,1024,2710.00,229760,85.85
70000,1024,2610.00,221187,84.82
70000,1024,2280.00,193292,85.08
70000,1024,2330.00,197719,87.10
70000,1024,2340.00,198671,87.95
80000,64,365.84,38476,100.22
80000,64,361.21,38150,100.20
80000,64,365.73,38649,100.22
80000,64,369.31,38941,100.22
80000,64,350.13,37269,100.20
80000,64,367.06,38105,100.17
80000,64,323.12,35166,100.20
80000,64,344.10,37122,100.20
80000,64,365.41,38295,100.20
80000,64,366.90,38318,100.20
80000,128,491.41,49336,100.17
80000,128,533.09,53533,100.22
80000,128,546.90,52805,100.20
80000,128,543.21,53294,100.18
80000,128,549.60,54615,100.18
80000,128,552.57,54579,100.22
80000,128,567.28,55458,100.20
80000,128,569.02,55511,100.22
80000,128,497.44,50791,100.20
80000,128,566.50,55395,100.20
80000,256,982.06,89594,100.13
80000,256,759.28,69552,100.08
80000,256,835.74,75761,100.62
80000,256,944.73,87282,99.80
80000,256,876.26,82699,99.95
80000,256,940.07,87335,99.90
80000,256,722.29,68849,100.17
80000,256,866.55,81039,100.10
80000,256,903.70,83261,100.02
80000,256,860.93,80648,100.18
80000,512,1690.00,145606,97.03
80000,512,1720.00,148100,96.55
80000,512,1790.00,154161,97.27
80000,512,1760.00,150980,97.47
80000,512,1740.00,149158,97.33
80000,512,1770.00,152477,98.23
80000,512,1780.00,152783,97.47
80000,512,1810.00,155313,97.03
80000,512,1810.00,155695,97.00
80000,512,1740.00,150159,98.20
80000,1024,2360.00,200504,89.03
80000,1024,2380.00,201934,89.83
80000,1024,2400.00,203785,90.68
80000,1024,2440.00,206990,90.45
80000,1024,2630.00,222418,89.09
80000,1024,2780.00,235100,90.03
80000,1024,2550.00,216108,89.03
80000,1024,2570.00,217464,88.65
80000,1024,2490.00,211031,90.95
80000,1024,2410.00,204568,90.37
90000,64,367.10,38008,100.22
90000,64,366.53,37607,100.20
90000,64,376.40,39790,100.15
90000,64,375.23,38924,100.15
90000,64,312.80,32279,100.67
90000,64,350.63,36898,100.30
90000,64,368.89,37506,100.17
90000,64,357.74,36693,100.20
90000,64,372.94,38747,100.20
90000,64,369.86,38892,100.22
90000,128,549.14,53522,100.20
90000,128,556.14,55358,100.20
90000,128,550.07,54540,100.22
90000,128,570.09,55269,100.18
90000,128,552.81,53099,100.18
90000,128,564.95,54948,100.20
90000,128,570.71,55464,100.18
90000,128,569.23,53940,100.20
90000,128,569.96,55332,100.17
90000,128,555.96,54716,100.20
90000,256,859.90,81079,100.20
90000,256,874.36,82139,100.20
90000,256,829.89,79378,100.22
90000,256,853.94,81434,100.20
90000,256,860.62,80971,100.20
90000,256,879.79,83627,100.17
90000,256,828.65,79015,100.17
90000,256,934.52,86627,100.18
90000,256,918.95,85540,100.20
90000,256,917.03,85864,100.22
90000,512,1610.00,140337,100.22
90000,512,1570.00,137310,100.20
90000,512,1600.00,139919,100.15
90000,512,1590.00,138089,100.20
90000,512,1510.00,131424,100.18
90000,512,1700.00,146709,100.05
90000,512,1590.00,137693,100.15
90000,512,1630.00,141313,100.20
90000,512,1630.00,141520,100.18
90000,512,1580.00,137128,100.17
90000,1024,2960.00,250511,97.07
90000,1024,2940.00,249180,97.67
90000,1024,2800.00,237057,97.73
90000,1024,2770.00,235061,98.30
90000,1024,2940.00,249618,97.83
90000,1024,2720.00,231082,100.30
90000,1024,2860.00,242815,97.18
90000,1024,2900.00,245350,96.17
90000,1024,2980.00,252830,97.63
90000,1024,2860.00,242699,98.30
100000,64,365.30,36710,100.20
100000,64,368.00,37376,100.17
100000,64,376.92,38818,100.18
100000,64,375.22,38919,100.22
100000,64,375.99,38051,100.22
100000,64,367.37,38620,100.20
100000,64,357.58,36668,100.18
100000,64,345.95,35318,100.18
100000,64,363.10,37017,100.20
100000,64,370.97,38376,100.20
100000,128,572.29,55233,100.20
100000,128,560.68,55236,100.20
100000,128,567.86,56395,100.17
100000,128,549.91,55569,100.20
100000,128,563.42,56085,100.18
100000,128,565.66,55685,100.20
100000,128,559.60,56353,100.20
100000,128,574.33,55672,100.18
100000,128,550.51,56272,100.20
100000,128,566.27,55506,100.22
100000,256,893.44,83532,100.20
100000,256,961.19,88092,100.20
100000,256,936.89,86439,100.22
100000,256,872.67,82483,100.22
100000,256,936.18,87479,100.22
100000,256,954.43,87940,100.22
100000,256,953.71,88659,100.22
100000,256,937.93,88089,100.22
100000,256,942.79,87765,100.20
100000,256,955.14,88508,100.17
100000,512,1570.00,136225,100.20
100000,512,1510.00,132189,100.22
100000,512,1580.00,137599,100.27
100000,512,1570.00,136559,100.20
100000,512,1330.00,117261,100.22
100000,512,1370.00,119841,100.20
100000,512,1700.00,145716,100.20
100000,512,1630.00,140055,100.18
100000,512,1670.00,144245,100.17
100000,512,1750.00,149549,100.22
100000,1024,2510.00,213229,100.00
100000,1024,2490.00,212146,100.18
100000,1024,2670.00,226705,99.20
100000,1024,2600.00,220893,100.20
100000,1024,2600.00,220365,100.18
100000,1024,2500.00,212657,100.05
100000,1024,2550.00,216327,100.17
100000,1024,2690.00,228378,99.97
100000,1024,2470.00,209826,100.20
100000,1024,2640.00,224306,100.18
